AuthorID,Author,Date,Content,Attachments,Reactions
"472133643708530689","dolivent","2024-03-02T19:41:37.4680000+08:00","**__Week 10__**  week of 4/3/2024 (+8,041)
This is week 3 of high volatility, high EV dispersion breakouts. The best opportunities were few, OCEA NVDA (blow-offs) AVAV COIN. Breakdowns far outweighed the breakouts. My positioning has been very cautious for the past 3 weeks with executions out of sync. The biggest mistakes were cutting COIN AMD and NVDA flat or for a few percent. For the future, it's good to note that while the rest of the market fails, the few leaders can keep going up until they blow off. 

- __Monday __ 4/3/2024 SMCI gap up on S&P inclusion. NVDA and AMC showed signs of exhaustion on day 2/3 of the breakout. First weak close since the Friday after FOMC. Poor action overall.
    EP:  
    BO: COIN HIMS HMY OCEA 

-  __Tuesday__ 5/3/2024 Big gap down with FANG going down, but IWM and smalls holding okay. Many breakdowns. Breakouts ike KRYS not holding. CRWD broke down, only to gap up on big earnings surprise, can this turn the market like NVDA DELL earnings? (probably not but maybe). Notable breakdowns below. Big RS in NVDA AMD XBI? 
    EP:  AVAV 
    BO:
    BD: AI SOUN BTC OSCR GOOG AAPL TSLA QBTS DUOL APLT BYND GTLB TME MSFT 

 - __Wednesday __ 6/3/2024 Nonfarm before open gapped market up but then sold off. Jolts/Powel testifying brought the market back up but then sold off into the close. 
    EP:  
    BO: PLTR AXTI BLZE PXLW MEDP LYFT
    BD: FL JWN TAL CRWD

 - __Thursday __ 7/3/2024 Gap filled. The market seems to erase pullbacks quickly. Now range needs volatility to contract
    EP:  
    BO: 
    BD: RVLV VKTX VSCO CIEN ALT 

 - __Friday __ 8/3/2024 NVDA AMD finally had their climax reversals. The 2108 breadth was UP! BTC overshot the new ATH and then reversed heavily. 
    EP:  IOT
    BO: ARKK CLSK COIN MSTR HOOD OPRA CVNA 
    BD: AMD NVDA SMCI AMXL GNX MOD MRVL 

There has been an edge on the short side for the past 2 weeks. This is something I would like to work on for next cycle.","",""
"472133643708530689","dolivent","2024-03-13T18:43:05.5550000+08:00",".












.","",""
"472133643708530689","dolivent","2024-03-16T16:38:48.2890000+08:00","__2024-W11__ week of 2024-03-11
Another turbulent week this week with breakouts, breakdowns and EPs. Rotation out of tech, into cyclicals, while AI shitcos are the last man standing in tech land. Fed meeting Wednesday next week likely to be important. 4 Weeks since I have taken a cautious stance, learned a thing or two. 

__Monday__ 2024-03-11 China strength. Miners weak. 
  - ep: LXRX 
  - bo: BILI  XPEV YINN BB SATS **BROS**
  - bd: XBI CEIX HCC **AMR ** BITF HUT MARA CLSK  SMCI ARWR WING MNMD

__Tuesday __2024-03-12 CPI hot but market shook it off. ORCL gap held (META AMZN NVDA DELL kept the market alive on their ERs despite the market getting gradually weaker). China, AI & old large-cap leaders still strong. Gene editing dead TWST CRSP BEAM. Solar dead RUM SPWR ENPH. 
  - ep: RGLS ORCL 
 - bo: FNGU SOXL SMCI NVDA (MR) LI BZ GOTU YINN (continuation) **SOUN **QBTS  RUM KRYS VIST CPNG
  - bd: VIX SPR ONON TWST **RUN ** **ENPH** KSS **CRBU** LUV AAL

__Wednesday __2024-03-13 AI shitcos & Fintech strong
  - ep: GXAI WSM YMM **SCCO** **FCX**
  - bo: **AISP ** **CXAI ** **BMR ** IMPP ATMU  ASPN SQ ATMU CVI **PBF ** EDU GGAL RH
  - bd: **TSLA ** RIVN MRVL WW ENVX CCJ ZIM

__Thursday __2024-03-14 GOTU, SG ROOT VST,  AISP BMR and CXAI strong. Sell off day. Weak bounce, not strong buying like we have seen previously. Weak economy and high inflation data catching up to the market
  - ep: PI WIMI , HOOD HEAR LAC(fail)
  - bo: BMR (Continuation) AXTI OCEA NNOX JMIA OCEA (fail)
  - bd: IWM BTC (pullback 10day) KRE XBI UAA RIVN PATH ENPH COIN FUTU PGY **AFRM ** S **UPST ** ARDX

__Friday __2024-03-15
  - ep: **HEAR **(d2) **WIMI **(d2) 
  - bo: MSOS CVNA AXTI EH NNOX **SCCO ** **FCX ** HBI 
  - bd: GRPN COMP ADBE QQQ SPY BLZE UBER AVAV Z COMP","",""
"472133643708530689","dolivent","2024-03-16T16:38:57.7690000+08:00","__This Weeks Best Opportunities:__
  ep: SCCO FCX 
  bo: BROS SOUN AISP CXAI BMR PBF
  bd: AMR RUN ENPH CRBU TSLA AFRM UPST

Rotation in to cyclicals, copper being the clearest winner with some oil participation PBF. Restaurants like BROS SG continue to followthrough with force. Select AI shitcos continue to offer opportunities and be strong despite overall breadth deterioration SOUN AISP CXAI BMR. 

This week, the higher conviction longs would have been in the cyclicals (Copper, 1min orh), and breakdowns given how late stage we are from the November 2nd breadth thrust. AI shitcos continued to offer oportunities (albeit with loose entry tactics) and it is the last man standing as the rest of tech pulls back. 

__My own trading__:
- Did not trade this week
- 4th week of caution since I started seeing red flags in the market
- In that time, I was too conserative and left opportunities on the table (at least 20% account growth)
- Continued spots of strength for 4 weeks even though sloppy action started showing is something I havent seen in a few years....

__Next weeks game plan__: 
Based on this weeks stock feedback, with breakdowns outpacing breakouts/EPs, bias is to:
- Monitor AI shitcos, keeping in mind breadth is contracting in tech, not expanding
- Monitor cyclicals where bredth is expanding
- Continue to track breakdowns as this wave has already lasted a week or two. See if there are signs of a bouce, followed by a second leg.
- Fed meeting Wednesday likley a catalyst","",""
"472133643708530689","dolivent","2024-03-18T16:04:44.7320000+08:00",".












.","",""
"472133643708530689","dolivent","2024-03-20T17:29:40.8820000+08:00","**__2024-W12__** week of 2024-03-18
On the long side, the two best opportunities were the EPs in weed names. News of roundtable in US and then legalisation in Germany 3 days later. On Short side, SMCI and MSTR. Two major events were NVDA conference and FOMC. The reaction was positive with linear up move and gap up, but this made followthrough difficult on day 2 despite NVDA breaking out. 

Opportunities are still thin, but we are somewhat improved vs previous few weeks. Still not a positive EV environment where stocks go straight up alot, but stock selection is improved and watchlist stocks are responding. FOMC day range is the new benchmark to gauge sentiment and followthrough. 

__Monday__ 2024-03-18 NVDA & GOOG gap up. If it held, it would warrant a bias change but they lost their gap lows or gap-filled. Traditional leaders breaking down. Shitco strength shifts to Weed stocks/shrooms. Battery shitcos also strong.
  ep: GOOG **CGC** **ACB** **MSOS** STI
  bo: MNMD APP **HIMS** **LICY** 
  pb:
  bd: DWAC RBLX LI **SMCI** **MSTR** BTC EH GCT

__Tuesday__ 2024-03-19 Some strength in Gene biotechs. EVTOL. 
  ep: CRNX **VERI **
  bo: **ERJ** TME ALPN ACLX APM
  pb: REAL 
  bd: ROOT SMR WIMI

**__Wednesday__** 2024-03-20 FOMC taken well by the market. No undercut of LOD and ""clean"" continuation with breadth thrust. This qualifies for a bias change. We are still extended but correcting via time, so maybe we are ready to continue chopping higher. Semis response muted until MU reported and broke out of 3-year base. It's likely that we get a short momentum burst and need to be quick in the leaders and resist laggards or get chopped up. 
  ep: PDD ALAB
  bo: **CLSK** CROX UBER SHAK **DKNG** CVNA CGC F QFIN KC FROG LYFT
  pb: BTC IOVA VKTX ROOT COIN 
  bd: AISP AQST SIG APM POWL","",""
"472133643708530689","dolivent","2024-03-20T17:29:41.5340000+08:00","__Thursday__ 2024-03-21 Big gap up on strong response to FOMC. Still a bull market but extended and alo 3rd up day in a row. Gap up made followthrough difficult, but still this is not the same bull market as 2 months ago. Tactics are very very challenged right now
  ep: MU LU RDDT
  bo: GOEV AXTI CLS COHR ELF MSOS NVDA
  pb: 
  bd: SOUN 

__Friday__ 2024-03-22 NVDA continues after a choppy breakout yesterday. Weed catalyst being legalized in Germany
  ep: **CGC ** TLRY **ACB **
  bo: **NVDA**
  pb:
  bd: XPEV VIPS FOUR GXAI DWAC


__This Weeks Best Opportunities__:
  ep: CGC ACB MSOS VERI 
  bo: HIMS LICY CLSK DKNG
  pb: 
  bd: SMCI MSTR SOUN

Weed names were the best opportunity with a solid catalyst. Entries where stops moved to B/e on day one would have been stopped but the continuation EP was a clean ORH play. All in all, if all breakouts were taken during the week, it would likely have been flat or negative. There were a few entries on FOMC day prior to the report and independent catalyst-driven EPs on Monday and Wednesday. 

__My own trading__: 
- The only trade I took was NVDA day after FOMC. 
- In hindsight mistakes were that, it was a 3rd day large gap up on indexes and I chose NVDX which doubled my R due to slippage. 
- On the positive side, I implemented the strategy well (keeping weekend bias then switching with FOMC catalyst). 

- For these intraweek catalysts, I have been using significant events like NVDA conference, GOOG/AAPL news or FOMC ranges as gauges for sentiment. This has been a more qualitative way to gauge the market. 

__Next weeks game plan__: 
- There have been fewer breakouts in speculative growth this week, but also fewer breakdowns
- Last weeks tech breakdowns are reclaiming/consolidating
- Comods continuing
- Bias remains bearish/chop unless there are intraweek catalysts, or if there are event-driven EPs.","",""
"472133643708530689","dolivent","2024-03-26T10:15:22.4680000+08:00",".












.","",""
"472133643708530689","dolivent","2024-03-29T14:46:31.2670000+08:00","**__2024-W13__** week of 2024-03-25
Another quiet week with a few opportunities in Crypto,  IPO RDDIT, and China stocks. Followthourgh is difficult to find, and squat quickly on day 2.

 We are on month 5 since the start of this uptrend on Nov 2nd 2023. This is 19weeks which is very unusual. We have seen sloppy action since Week 8 (5 weeks ago). 

It will take either a quick correction/flush to reset positioning or the start of a new earnings season and good reports from neglected stocks to provide more opportunity. 

__Monday__ 2024-03-25 Semis (MU NVDA SMCI) , Crypto (BITX CLSK MSTR) and Meme stocks (RDDT GME DWAC MNY)
  ep: LCID MNY GME **DWAC **(DJT) TH (IDN continuation) CRWD 
  bo: **BITX** **CLSK ** **MSTR ** **RDDT ** ALAB MU SMCI ARM 
  pb: 
  bd: 

__Tuesday__ 2024-03-26 Consumer Confidence 10am. Low liquidity day. Saw sharp distribution into close. 
  ep: DWAC DNUT MESO STOK SWAV (buyout rumors) VKTX SMTC
  bo: 
  pb: 
  bd: CDLX ARM GOEV (NVDA SMCI?)

__Wednesday__ 2024-03-27 6pm FOMC Member Waller Speaks. Opposite of last session. Sell off all day into rally last 30min. Strong breadth thrust of 459+ but not reflected in individual stocks.
  ep: IBIO STOK (d2) 
  bo: MSOS CGC RUN FSLR ENPH SPHR
  pb: 
  bd: DNUT RDDT CELH 
  mr: SMR

__Thursday__ 2024-03-28 8:30 GDP & Unemployment Claims. 10am consumer sentiment & house sales. 
  ep: AVTX **RH** 
  bo: **BTBT ** **EH** **DQ**
  pb: 
  bd:","",""
"472133643708530689","dolivent","2024-03-29T14:46:37.5190000+08:00","__Friday__ 2024-03-29 Market Closed. Easter Friday. 8:30 Core CPE. 10am Powel Speaks. 


__This Weeks Best Opportunities__:
  ep: DWAC (DJT) RH
  bo: BITX **CLSK  ** MSTR  **RDDT ** BTBT EH DQ
  pb: 
  bd: 

On Monday, we saw strength in meme stocks RDDT GME DWAC MNY. There was strength into aftermarket in in pre market and there was potential for things to heat up, similar to what we saw in Weed stocks last week. 

__My own trading__: 
As per the process, this qualified for change in bias. I traded DJT on the gap up but quickly got stopped. This is the second week of ""getting sucked back in"" to the market without positive feedback. Important to stay conservative on small size until we get traction. 

__Next weeks game plan__: 
Bias continues to be bearish for next week.","",""
"472133643708530689","dolivent","2024-04-01T17:11:49.9460000+08:00",".












.","",""
"472133643708530689","dolivent","2024-04-01T17:11:51.0340000+08:00","**__2024-W14__** week of 2024-04-01
Catalyst-driven stocks continue to be the best opportunities. Notably, weed. Economic Number heavy week with bearish engulfing on Thursday. 

__Monday__ 2024-04-01 10:00am ISM Manufacturing
  ep: CXAI **CCJ** URNM
  bo: IREN NXE LPG
  pb:
  bd: DJT AMC COIN

__Tuesday__ 2024-04-02 10:00am JOLTS
  ep: **VVPR ** GSIT
  bo: **ACB ** QFIN **IMPP**
  pb:
  bd: XBI BTC IWM GOEV EH HBI NCLH NAIL RH NXT 

__Wednesday__ 2024-04-03 8:15am Non Farm Employment, 10:00am Services PMI, 12:10pm Powel speaks
  ep: GSIT IMPP
  bo:
  pb:
  bd:

__Thursday__ 2024-04-04 8:30am Unemployment
  ep: **ACB ** **AG ** **CGC ** TLRY 
  bo: DXYZ **MNMD** SIG
  pb:
  bd:

__Friday__ 2024-04-05 8:30am Hourly Earnings/Non-Farm Empl/Unemployment
  ep: **CADL** MGNX **MDIA**
  bo: HUYA IQ
  pb:
  bd:

__This Weeks Best Opportunities__:
  ep: CCJ VVPR ACB AG CGC CADL MDIA 
  bo: ACB IMPP SIG 
  pb:
  bd:
M&A activity incl SPAC. Weed. Uranium. 

__My own trading__: 
No trades 

__Next weeks game plan__: 
Focus on catalyst-driven stocks only. Wait for the next earnings season otherwise.","",""
"472133643708530689","dolivent","2024-04-08T20:12:39.2320000+08:00",".












.","",""
"472133643708530689","dolivent","2024-04-08T20:16:00.8080000+08:00","**__2024-W15__** week of 2024-04-08
Week filled with 

__Monday__ 2024-04-08 
  ep: 
  bo: IBIT MP CXAI 
  pb: 
  bd: 

__Tuesday__ 2024-04-09 
  ep: 
  bo: BMR BL MRNA **RVMD **
  pb: 
  bd: 

__Wednesday__ 2024-04-10 8:30am Core CPI. 2pm FOMC minutes
  ep: 
  bo: **ALPN ** **JANX **
  pb: 
  bd: 

__Thursday__ 2024-04-11 8:30am Core PPI. Breakout in indexes
  ep: **RENT **
  bo: FNGU LYFT 
  pb: 
  bd: 

__Friday__ 2024-04-12 10:00am Consumer sentiment. Gap down and reverse. Bad sign/character change. News of more conflict in middle east
  ep:  INDO TPET HUSA 
  bo: VXX 
  pb: 
  bd: 

__This Weeks Best Opportunities__:
  ep: RENT INDO TPET HUSA 
  bo: RVMD ALPN JANX 
  pb:
  bd:

The strongest stocks were biotechs and RENT. EP in oil names INDO HUSA TPET The character of market is not good for longs and worsening. 

ideal tactics for the week: Sit out

__My own trading__: 
No trades

__Next weeks game plan__: 
Watch for EP and earnings season","",""
"472133643708530689","dolivent","2024-04-17T11:35:05.8660000+08:00",".












.","",""
"472133643708530689","dolivent","2024-04-17T12:02:35.0380000+08:00","**__2024-W16__** week of 2024-04-15
The long opportunities started to thin around W8-10. Since then, gradual breadth deterioration, with AI/SEMI leaders finally breaking down here in W16 NVDA SMCI ARM. 6-8 weeks in from the end of the straight up market, we ere finally seeing capitulatory action on sell-side (equivalent to straight up on long side where trash goes last, except here, leaders go last). Watching next week or two for some change of character to the upside

__Monday__ 2024-04-15 8:30am Manuf Index Core retail sales 
  ep: KAVL 
  bo: 
  pb: 
  bd: QQQ CZOO BHVN COIN

__Tuesday__ 2024-04-16 1:15pm Powel speaks
  ep: ITCI WISA 
  bo: HCC
  pb: COIN HE
  bd: 

__Wednesday__ 2024-04-17 
  ep: UAL INVO
  bo: MSOS
  pb: 
  bd: ROOT **ARM ** SMH NVDA  DKNG 

__Thursday__ 2024-04-18 8:30am Unemployment Claims
  ep: BPTH
  bo: 
  pb: 
  bd: CXAI 

__Friday__ 2024-04-19 
  ep: 
  bo: 
  pb: 
  bd: **SMCI ** NVDA 

__This Weeks Best Opportunities__:
  ep:
  bo:
  pb:
  bd: ARM SMCI

ARM breakdown should have put the other semis inc. NVDA SMCI on radar for short. 

__My own trading__: 
No trades.

__Next weeks game plan__: 
- Look for potential mean reversions on Leaders. 
- EPs","",""
"472133643708530689","dolivent","2024-04-23T18:27:40.1990000+08:00",".












.","",""
"472133643708530689","dolivent","2024-04-23T18:27:41.5750000+08:00","**__2024-W17__** week of 2024-04-22
After capitulation selling last week in ARM and SMCI (previous leaders), we see signs of relief. Notably, Breakouts that are following through, ""news failures"" like TSLA and the stagflation data on Thursday. For SIP and EP, expecting more mixed behaviour since we had 2 back to back strong ER seasons, but breakouts seem to be picking up with followthrough now too. Will track and update bias more regularly than past 4 or 5 months. 

__Monday__ 2024-04-22  
  ep: MTTR 
  bo: BMA ZIM **AGBA ** PDD  RIOT IQ WFRD
  pb: 
  bd: 

__Tuesday__ 2024-04-23 9:45am Manufacturing/Services PMI. Big breadth day + gap up and followthrough = strength. Crypto, China, Weed standout. Temp line in sand. Need to hold
  ep: SPOT GE MEDP 
  bo: CZOO HCP **ACB ** CGC **FUTU ** TNDM SNDL ELF **SG ** COIN ROOT **GEV ** KLG MDB IOT IBP GTLB ASAN CVNA AVAV TDW NCLH ROKU 
  pb: **SG** **ROOT** **COIN** 
  bd: 

__Wednesday__ 2024-04-24 **TSLA news failure  + Wyckoff spring**
  ep: RILY **TSLA ** VRT  
  bo: BILI GME 
  pb: 
  bd: SPOT EDU

__Thursday__ 2024-04-25 8:30am GDP/Unemployment. Weak growth high inflation = stagflation. **Postive news failure** Line in sand reemphasised. AMZN held previous gap (ai **infra **news), but META lost it. Gold broke out and reclaimed the gap down.
  ep: **PI ** **NEM ** TECK **TAL **
  ep d2: RILY **VRT**
  bo: MRUS GDX HCC
  pb: **MRUS** 
  bd: META AMZN

__Friday__ 2024-04-26 8:30am PCE 10:00am Consumer sentiment GOOG MSFT gap up. 
  ep: **ZIM ** IBRX
  bo: **ALAB ** CAVA SG CVNA ANF AEO BEKE NVDA
  pb: **CVNA** **CAVA**  ANF AEO
  bd: DXCM TEAM","",""
"472133643708530689","dolivent","2024-04-29T14:10:13.7820000+08:00","Weekly pullback buys are the theme. Suggests we are still in a longer term bull market. 

__This Weeks Best Opportunities__:
  ep: TSLA PI NEM TAL ZIM
  ep2: VRT
  bo: AGBA FUTU SG  **GEV ** ALAB **CVNA** **CAVA **
  pb: **SG ** **ROOT ** COIN **MRUS ** CVNA CAVA 
  bd: 

Restaurants. Datacenter hardware. Momentum stocks with random themes Insurance, Biotech, CVNA.

Daily entry spots using weekly pullback off key MAs. 

__My own trading__: 
No trades

__Next weeks game plan__: 
Breakouts are starting to work. Its Earnings season so looking at stocks in play/EPs as key focus. Continue to track more activly daily and update bias regularly. For now, still cautious but starting to sense a shift from negative EV toward positive EV","",""
"472133643708530689","dolivent","2024-04-30T17:32:35.4290000+08:00",".












.","",""
"472133643708530689","dolivent","2024-05-05T17:49:05.7750000+08:00","**__2024-W18__** week of 2024-04-29
Improving action 2 weeks in a row now. Non ER breakdowns also reclaiming quickly. Index held the stagflation ""news failue"". Many more breakouts/SIP and followthrough. Not straight up yet but action good enough to get stops to b/e for free look. Notable sectors were battery/power, weed, china, biotech. Weed and China were ""chaseable"" showing group strength at open. 

__Monday__ 2024-04-29 TSLA going up could spark speculation in overall market. Alternative power theme for dataceners. Overlap with bitcoin mining. Restaurants related to Ozempic?
  ep: TSLA MULN ALTM 
  bo: CSIQ **FLNC** NXE DNN **JANX**
  pb: 
  bd: 

__Tuesday__ 2024-04-30 8:30am Employment Cost index 10:00am Consumer Confidence. Weed big EP. 
  ep: **CGC ** **ACB** **TLRY** **MSOS** **SNDL** AGBA **ATI ** **THC ** **EAT ** PYPL
  bo: **SNAP**
  pb: 
  bd: WBD COIN MSTR SOFI BTC UCO

__Wednesday__ 2024-05-01 8:15am ADP Non-Farm Employment Change, 9:45am Final Manufacturing PMI, 10:00am PMI/JOLTS Job Openings, 2:00pm Federal Funds Rate/FOMC statement, 2:30pm FOMC Press Conference. Weed names faded after big one day move. Thematics also do not have holding power. **Indexes held their 23/25 lows (the negative news failure) which is a key level for me. If it breaks, it means that the news failure is nullified**. TMDX didnt ""work"" but given the correlated selling, it held up notably. 
  ep: **TMDX ** **CTMX** PINS POWL **CRS ** **PRCT ** TECH LIVN **BEPC ** NIO 
  bo: RNA **AY **
  pb: MDIA RENT 
  bd: CGC ACB TLRY SNDL MSOS NCLH OI DBRG EL SG XBI FLEX SQ SITE CENX ARM GNRC EBRG","",""
"472133643708530689","dolivent","2024-05-05T17:49:20.6730000+08:00","__Thursday__ 2024-05-02 8:30am Unemployment Claims Labour costs. Labour costs high, but market shrugged it off. **Conntinued to hold that key level**. China stocks stand out RS today
  ep: **ASPN ** BPMC CVNA **EBS ** **ENVX ** LNTH **MRNA ** **QTWO** ITRA
  bo: **BABA ** **JD ** **PDD ** **NTES** BIDU **BEKE** **FUTU** XPEV MNSO ** BILI ** QFIN GOTU **GME ** MPWR 
  pb: SG 
  bd: FSLY FRSH ROOT DASH PAYC CGC PENN ALCC POWL ACB

__Friday__ 2024-05-03 8:30am Average Hourly Earnings m/m Non-Farm Employment Change Unemployment Rate, 10:00am ISM Service PMI. Stagflationary numbers and the market **held**. 
  ep: SGBX GME **TWST ** ARDX **TNDM** **TDW**
  bo: **ALCC ** AUR GEV SMR NVDA GTLS **NU ** **FSLR ** **UNG** CEG
  pb: 
  bd: 

__This Weeks Best Opportunities__:
  ep: **FLNC ** **JANX ** **CGC ACB TLRY SNDL MSOS** ATI THC EAT TMDX **CTMX** CRS PRCT **BEPC ** **ASPN ** EBS ENVX MRNA QTWO TWST TNDM TDW
  bo: SNAP AY** BABA JD PDD NTES BEKE FUTU BILI** GME ALCC NU FSLR UNG
  pb: 
  bd:
__
**Sectors**__
Energy Storage: **FLNC ** ENVX 
Energy Generation: **BEPC** AY ALCC FSLR
Specialty Materials (Steel): ATI CRS 
Specialty Materials (Aerogels): **ASPN**

Weed: **CGC ACB TLRY SNDL MSOS**
Healthcare: THC
Vaccine (non covid): MRNA
Organ Transplant: TMDX
Opioid Overdoes: **EBS**
Cancer stage 1: **JANX ** **CTMX **
Surgical Robots: PRCT
Insulin Delivery: TNDM 
Gene editing: TWST 

Restaurants: EAT

Fintech: QTWO
Social Media: SNAP 

Offshore Support Vessel: TDW
Natural Gas: UNG

China: BABA JD PDD NTES **BEKE ** **FUTU ** BILI

__Playable stocks__
- Weed daytrades through key levels with mathamatical stops
- Dartboard list of chinese companys
Expected value has been expanding across opportunity set. Not a straight up market yet, but should be taking shots and seeing what sticks.","",""
"472133643708530689","dolivent","2024-05-05T17:49:49.3970000+08:00","__My own trading__: 
No trades, which is starting to feel stupider and stupider. A good sign that things are improving

__Next weeks game plan__: 
Cautious with indexes still on backside, but we have shown signs of bottoming already. We have had 2 weeks of gradually improving action for our stocks. Some new sectors showing proliferating strength which is positive. I think this warants a bullish bias next week to test waters, being cautious that we may be trying lagards now. Also, if we see another wave of selling as GDX and COPX break out for another leg, a correlated sell day can still impact breakouts.
- No major economic released next week
- Focus on SIP/EP
- Breakouts more likely to work now. Focus on key sectors
- Small size.","",""
"472133643708530689","dolivent","2024-05-05T17:50:05.5440000+08:00",".












.","",""
"472133643708530689","dolivent","2024-05-05T19:04:12.5700000+08:00","Changed the channel name: d Weekly Diary","",""
"472133643708530689","dolivent","2024-05-13T12:26:12.0830000+08:00","**__2024-W19__** week of 2024-05-06
An important week for me to do review. Starting to get tired of waiting. There are some breakouts working, overall still a low EV high dispersion environment. Spots of opportunity for the ""stock picker"" like Shippers and restaurants. 

__Monday__ 2024-05-06 Day 2 followthrough
  ep: 
  bo: NVDA BGC VIST EH FIX  **MOD ** AGBA CRWD IAG NUGT AAL UAL **ZIM**
  pb: SOUN CXAI  
  bd: EYPT IART AMR 

__Tuesday__ 2024-05-07 Day 3 pullback
  ep: AMBC COKE CROX DSGN  FMC GFS REAX GSUN
  bo:  SMMT GOOG
  pb: **ROOT**
  bd: BYON BLDR ATKR DDOG 

__Wednesday__ 2024-05-08
  ep: AFRM RDDT **TOST ** BRFS LYFT BRFS CFLT GFF PAYO ** INOD TEVA TOST ** **BROS** **ANET**
  bo: 
  pb: 
  bd: INSP **SHOP ** NXE RPD AFRM GLBE RRR 

__Thursday__ 2024-05-09 Jobless claims show weak economy. Market positive. Silver/Gold sector breakout. Meme stocks DJT GME notable
  ep: HOOD
  bo: **AGQ ** SILJ HL CDE **EXK ** FSM PAAS NVMI **NUGT ** JNUG NEM UNG  NRG ALCC UUUU **GME** **DJT  ** W RH QFIN TAL ROOT PLNT APP CELH AUR TDS ZIM 
  pb: 
  bd: **HOOD ** CTMX DUOL FLNC MODG

__Friday__ 2024-05-10 10:00am Consumer Sentiment
  ep: **LIDR ** NVAX SG GH IAG NTRA SOUN CAVA
  bo: BROS ANET 
  pb: 
  bd: FROG IOVA BHVN U AMN EVH OKLO ACMR PODD VCTR FTRE","",""
"472133643708530689","dolivent","2024-05-13T12:26:18.0490000+08:00","__This Weeks Best Opportunities__:
  ep: MOD ZIM INOD TEVA TOST BROS ANET
  bo: **AGQ ** EXK NUGT **GME ** DJT
  pb: ROOT
  bd: SHOP HOOD

This week, im cutting the ""best opportunities"" up like this:
High conviction, Small move: MOD AGQ EXK NUGT 
Low conviction, Big Move: ZIM BROS ANET ROOT, HOOD 
Low conviction, Small move: TEVA TOST, SHOP
Daytrade: INOD GME DJT

The section I need to calibrate to is ""Low Conviction, Big Move"". In my opinion, it would have been very difficult to anticipate ZIM BROS ANET ROOT, HOOD. 
- Shippers and restaurants could have been on radar. Restaurants too. Sector gave clues. CMR (shipper) broke out 4-25, should have been watching ZIM 5-6 potentially off 10ma bounce, but that is a tricky entry. If not ZIM, then SBLK. Could have caught it but less likely than the restaurants that move more as a group. 
- CAVA continuation on Friday could have been forseen due to SG earnings and has been strong. BROS was harder to predict AND it would have been extremely hard to buy and hold after the first ER day. 

__My own trading__: 
On Friday, I capitulated after 1.5 months of patience and bought SOXL SOUN SMR NVAX. Based on the tickers, can see that I was speculative market coming back after seeing GME and DJT break out Thursday. 

My thesis was one scenario which was that QQQ makes a shape recovery and gaps higher and through ath. In my mind, I figure that might spark a shtco rally (the names I tried). The other scenario is that we have a few waves down and what has been strong, stay strong and we continue to get rotation. 

Based on the feedback from Friday, it seems that the latter scenario is more likley!","",""
"472133643708530689","dolivent","2024-05-13T12:44:59.8180000+08:00","__Next weeks game plan__: 
Based on the review, Stocks In Play/EP continue to seem challenged, with breakout working better. It appears to be a stock pickers market, so focus on the clues that the market is giving us wrt breakouts. 
- Continue to monitor SIP/EP
- Increase focus on Breakouts

Based on the EV of the environment, bias for next week is leaning more to bearish side, but if we get group setup proliferation, then will make a change as per process loop","",""
"472133643708530689","dolivent","2024-05-14T10:59:45.3810000+08:00",".












.","",""
"472133643708530689","dolivent","2024-05-14T10:59:55.5510000+08:00","**__2024-W20__** week of 2024-05-13
Two major events confirmed bias bullish. Meme stocks sparking small cap cycle as well as ""good"" economic data. However, followthrough coming from breakouts 2/3 weeks ago rather than new breakouts. 

Tactics required some adjustment as we are extended from backside move in indexes, and breaking out higher. Starting to see signs like weak open strong closes typical of bull. 

__Monday__ 2024-05-13 Meme stocks ignite after roaring kitty posts for first time in a 2/3 years. Can ignore indexes and index stocks mostly now, focus on the biggest movers. Extended flags working again, straight up action back.
  ep: **GME ** **AMC ** **NVAX ** MPW KSS RDDT KOSS TUP LMND
  bo: **AA ** CWEB BILI FUTU IQ TME VIPS **EBS ** WGS IBRX **TWST ** HE QS RIVN 
  pb: 
  bd: 

__Tuesday__ 2024-05-14 8:30am Core PPI, 10:00am Powel Speaks
  ep:  GME **FFIE** *FFIE*  *CTNT * HBM NOVA SPWR MAXN **ONON**
  bo: **PSTG ** AVGO **ERJ ** SMR RNA NFE MP HIMS TMDX 
  pb: 
  bd: *AMC * **AMC** GME BB PLUG

__Wednesday__ 2024-05-15 8:30am CPI Man Ind Ret/Sales. Sales low + PPI low =  rate cut more likely. Market responds with ATH. 
  ep:  AWIN *LIDR * DELL AS
  bo: NVDA ALAB **SMCI** ALT TNDM VKTX JANX AS **BITX ** **MSTR ** NAIL LILM FFIE CRWD DKNG 
  pb: 
  bd: SPWR **AGBA ** RIVN LCID ALAB

__Thursday__ 2024-05-16 8:30am Unemployment 10:000am multiple fed speakers. 
  ep: GOOS **ASTS ** EXTR **IREN  ** BABA **IQ**
  bo: ACB CGC **FUTU **  PDD CWEB EH MORF 
  pb: 
  bd: SMR VKTX RILY COIN NAIL GFI 

__Friday__ 2024-05-17
  ep: RDDT
  bo: AG CDE HL EGO GDXU JNUG NGD **CCJ ** UEC UUUU DNN ETHE MSTR  HOOD ONON 
  pb: 
  bd:","",""
